id,focus,signal,slack,drag,confidence,score,lane
l001,retry pressure,35,33,6,25,141,watch
l002,route drift,35,34,6,55,202,ship
l003,socket risk,35,35,6,85,263,ship
l004,packet span,35,36,18,25,120,watch
l005,retry pressure,35,37,18,55,181,watch
l006,route drift,35,38,18,85,242,ship
l007,socket risk,35,39,34,25,91,hold
l008,packet span,35,40,34,55,152,watch
l009,retry pressure,35,41,34,85,213,ship
l010,route drift,60,42,6,25,200,ship
l011,socket risk,60,43,6,55,261,ship
l012,packet span,60,44,6,85,322,ship
l013,retry pressure,60,45,18,25,179,watch
l014,route drift,60,46,18,55,240,ship
l015,socket risk,60,47,18,85,301,ship
l016,packet span,60,48,34,25,150,watch
l017,retry pressure,60,32,34,55,194,ship
l018,route drift,60,33,34,85,255,ship
l019,socket risk,85,34,6,25,242,ship
l020,packet span,85,35,6,55,303,ship
l021,retry pressure,85,36,6,85,364,ship
l022,route drift,85,37,18,25,221,ship
l023,socket risk,85,38,18,55,282,ship
l024,packet span,85,39,18,85,343,ship
l025,retry pressure,85,40,34,25,192,ship
l026,route drift,85,41,34,55,253,ship
l027,socket risk,85,42,34,85,314,ship
